外衣	他的外衣很时尚。	His outer clothing is very fashionable.	这只是他外表的外衣。	This is just the semblance of his appearance.	她的外衣被风吹得猎猎作响。	Her outer clothing flapped in the wind.
治愈系	这部电影是治愈系的。	This movie is heartwarming.	她的笑容总是给人治愈系的感觉。	Her smile always gives people a heartwarming feeling.	这首歌的旋律很治愈系。	The melody of this song is very uplifting.
纪要	会议纪要已经发送给大家了。	The meeting minutes have been sent to everyone.	我负责记录会议纪要。	I am responsible for recording the meeting minutes.	请你整理一下这次会议的纪要。	Please organize the minutes of this meeting.
毒舌	她的毒舌让很多人受伤。	Her sharp tongue has hurt many people.	他的毒舌让整个会议气氛变得紧张。	His harsh words made the whole meeting tense.	不要听他的毒舌，他只是在发脾气。	Don't listen to his sharp-tongued words, he's just in a bad mood.
依法	我们必须依法办事。	We must proceed according to the law.	他的行为完全是依法的。	His actions are completely legal.	依法办事是我们的原则。	Proceeding according to the law is our principle.
佳肴	这家餐厅的佳肴非常美味。	The delicacies in this restaurant are very delicious.	他擅长制作各种佳肴。	He is good at making all kinds of fine food.	这是一道佳肴，你一定要尝一尝。	This is a delicacy, you must try it.
见多识广	他是一个见多识广的人。	He is an experienced and knowledgeable person.	她的见多识广让她在团队中很受尊重。	Her experience and knowledge make her highly respected in the team.	只有见多识广的人才能应对这种情况。	Only experienced and knowledgeable people can deal with this situation.
猪	他家养了一头猪。	His family raises a pig.	这个小猪非常可爱。	This little pig is very cute.	他被人骂成了一头猪。	He was scolded as a pig.
结算	我们需要结算账单。	We need to settle the bill.	结算完毕后，请拿好您的收据。	After settling the account, please take your receipt.	结算后，我们可以离开了。	We can leave after settling the bill.
真相	他终于知道了真相。	He finally knew the truth.	揭露真相是记者的职责。	Revealing the truth is the duty of journalists.	只有真相才能让人放心。	Only the truth can make people feel at ease.
字母	这个单词的拼写中包含了26个字母。	This word's spelling contains 26 letters.	孩子们正在学习认识字母。	The children are learning to recognize the letters.	她喜欢用彩色的字母贴纸装饰房间。	She likes to decorate the room with colorful letter stickers.
直线	这条直线是由两个点连接而成的。	This straight line is formed by connecting two points.	股市的走势呈现出一条直线上升。	The stock market trend shows a sharp rise.	他的回答非常直线，没有任何含糊。	His answer is very straightforward, without any ambiguity.
杂	这个市场上有各种各样的杂货。	There are all kinds of miscellaneous goods in this market.	她的书桌上摆放着各种各样的杂志。	There are various magazines placed on her desk.	这个菜单上有各种各样的杂菜。	There are all kinds of mixed vegetables on this menu.
主体	这篇文章的主体部分是关于环境保护的。	The main part of this article is about environmental protection.	在这个实验中，主体是观察动物的行为。	In this experiment, the subject is observing the behavior of animals.	这个国家的主体经济活动是农业和制造业。	The main economic activities of this country are agriculture and manufacturing.
可观	这个项目取得了可观的成绩。	This project has achieved considerable results.	他的贡献对公司的发展非常可观。	His contribution to the company's development is very impressive.	这个城市的发展速度是非常可观的。	The development speed of this city is quite significant.
丝毫	他对这个问题一点也不在意，丝毫没有关心。	He doesn't care about this issue at all, not in the slightest.	她丝毫没有犹豫，立刻做出了决定。	She didn't hesitate at all and made the decision immediately.	这个药对我的感冒丝毫没有效果。	This medicine has no effect on my cold at all.
扩散	病毒在人群中迅速扩散。	The virus spreads rapidly among the population.	这种气味会迅速扩散到整个房间。	This smell will quickly diffuse throughout the entire room.	这个谣言已经扩散到了全国各地。	This rumor has spread to all parts of the country.
走私	他因为走私毒品而被捕。	He was arrested for smuggling drugs.	这个集团一直在走私珍稀动物制品。	This group has been smuggling products made from rare animals.	她被指控走私黄金到国外。	She was accused of smuggling gold abroad.
祖父	我小时候常常和祖父一起玩耍。	I used to play with my grandfather a lot when I was a child.	祖父留下了许多珍贵的回忆。	Grandfather left behind many precious memories.	他的祖父是一位知名的科学家。	His grandfather is a well-known scientist.
祖母	她的祖母非常慈祥。	Her grandmother is very kind.	祖母的厨艺非常好，每道菜都很美味。	Grandmother's cooking skills are very good, and every dish is delicious.	我小时候最喜欢听祖母讲故事了。	I used to love listening to my grandmother tell stories when I was a child.
兽医	我的狗生病了，我要带它去兽医那里。	My dog is sick, I need to take it to the vet.	这家兽医诊所的服务很好。	The service at this veterinary clinic is very good.	兽医需要对动物有深入的了解。	Veterinarians need to have a deep understanding of animals.
