临	lin2	/to face/to overlook/to arrive/to be (just) about to/just before/
寒	han2	/cold/poor/to tremble/
碗	wan3	/variant of 碗[wan3]/variant of 碗[wan3]/variant of 碗[wan3]/bowl/cup/CL:隻|只[zhi1],個|个[ge4]/
放	fang4	/to put/to place/to release/to free/to let go/to let out/to set off (fireworks)/
重	chong2;zhong4	/to repeat/repetition/again/re-/classifier: layer/heavy/serious/to attach importance to/layer upon layer/one after another/heavily/severely/
无	wu2	/not to have/no/none/not/to lack/un-/-less/
老	lao3	/prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity/old (of people)/venerable (person)/experienced/of long standing/always/all the time/of the past/very/outdated/(of meat etc) tough/maternal grandmother/same as 姥姥/
毫	hao2	/hair/drawing brush/(in the) least/one thousandth/currency unit, 0.1 yuan/
筒	tong3	/tube/cylinder/to encase in sth cylindrical (such as hands in sleeves etc)/variant of 筒[tong3]/
籍	Ji2;ji2	/surname Ji/book or record/registry/roll/place of one's family or ancestral records/membership/noisy/of high reputation/intricate/
戳	chuo1	/to jab/to poke/to stab/(coll.) to sprain/to blunt/to fuck (vulgar)/to stand/to stand (sth) upright/stamp/seal/
愿	yuan4	/honest and prudent/variant of 願|愿[yuan4]/(bound form) wish; hope; desire/to be willing/to wish (that sth may happen); may .../vow; pledge/
逝	shi4	/(of flowing water or time) to pass by/to pass away; to die/
侨	qiao2	/emigrant/to reside abroad/
雌	ci2	/female/Taiwan pr. [ci1]/
拐	guai3	/to turn (a corner etc)/to kidnap/to swindle/to misappropriate/seven (used as a substitute for 七[qi1])/variant of 枴|拐[guai3]/cane/walking stick/crutch/old man's staff/variant of 枴|拐[guai3]/
两	liang3	/two/both/some/a few/tael, unit of weight equal to 50 grams (modern) or 1⁄16 of a catty 斤[jin1] (old)/
荷	He2;he4;he2	/Holland/the Netherlands/abbr. for 荷蘭|荷兰[He2 lan2]/lotus/to carry on one's shoulder or back/burden/responsibility/
凰	huang2	/phoenix/
格	ge2	/square/frame/rule/(legal) case/style/character/standard/pattern/(grammar) case/(classical) to obstruct/to hinder/(classical) to arrive/to come/(classical) to investigate/to study exhaustively/princess (loanword from Manchu, used in the Qing Dynasty)/
晤	wu4	/to meet (socially)/
垮	kua3	/to collapse (lit. or fig.)/
公	gong1	/public/collectively owned/common/international (e.g. high seas, metric system, calendar)/make public/fair/just/Duke, highest of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]/honorable (gentlemen)/father-in-law/male (animal)/husband's father; father-in-law/grandpa; grandad/(old) form of address for a eunuch/
拟	ni3	/doubtful/suspicious/variant of 擬|拟[ni3]/to emulate/to imitate/to plan to/to draft (a plan)/to imitate/to assess/to compare/pseudo-/
释	shi4	/to explain/to release/Buddha (abbr. for 釋迦牟尼|释迦牟尼[Shi4 jia1 mou2 ni2])/Buddhism/
宁	ning2;ning4;Ning2	/old variant of 寧|宁[ning4]/abbr. for Ningxia Hui Autonomous Region 寧夏回族自治區|宁夏回族自治区[Ning2 xia4 Hui2 zu2 Zi4 zhi4 qu1]/abbr. for Nanjing 南京[Nan2 jing1]/surname Ning/peaceful/to pacify/to visit (one's parents etc)/would rather/to prefer/how (emphatic)/Taiwan pr. [ning2]/variant of 寧|宁[ning2]/
啃	ken3	/to gnaw/to nibble/to bite/
霜	shuang1	/frost/white powder or cream spread over a surface/frosting/(skin) cream/
屉	ti4	/drawer; tier; tray/
健	jian4	/healthy/to invigorate/to strengthen/to be good at/to be strong in/
司	si1;Si1	/surname Si/to take charge of/to manage/department (under a ministry)/
痛	tong4	/ache/pain/sorrow/deeply/thoroughly/
份	fen4	/classifier for gifts, newspaper, magazine, papers, reports, contracts etc/variant of 分[fen4]/
衅	xin4	/quarrel/dispute/a blood sacrifice (arch.)/
锦	jin3	/brocade/embroidered work/bright/
温	wen1;Wen1	/surname Wen/warm; lukewarm/to warm up/(bound form) temperature/(bound form) mild; soft; tender/to review (a lesson etc)/(TCM) fever/epidemic; pestilence (old variant of 瘟[wen1])/mild/
讲	jiang3	/to speak/to explain/to negotiate/to emphasize/to be particular about/as far as sth is concerned/speech/lecture/
御	yu4	/(bound form) imperial; royal/(literary) to drive (a carriage)/(literary) to manage; to govern/(bound form) to defend; to resist/
盖	gai4;Ge3	/surname Ge/lid/top/cover/canopy/to cover/to conceal/to build/
爷	ye2	/grandpa/old gentleman/(coll.) father's father/paternal grandfather/CL:個|个[ge4]/
腻	ni4	/greasy/soft/unctuous/intimate/tired of/
浑	hun2	/muddy; turbid/brainless; foolish/(bound form) simple; natural/(bound form) whole; entire; all over/
知	zhi1	/to know/to be aware/
噩	e4	/startling/
米	mi3;Mi3	/surname Mi/rice/CL:粒[li4]/meter (classifier)/
捏	nie1	/to hold between the thumb and fingers/to pinch/to mold (using the fingers)/to hold (lit. in one's hand and fig.)/to join together/to fabricate (a story, a report, etc)/variant of 捏[nie1]/
须	xu1	/must/to have to/to wait/beard/mustache/feeler (of an insect etc)/tassel/
贿	hui4	/(bound form) bribery/
上	shang4;shang3	/used in 上聲|上声[shang3 sheng1]/(bound form) up; upper; above; previous/first (of multiple parts)/to climb; to get onto; to go up/to attend (class or university)/(directional complement) up/(noun suffix) on; above/
邻	lin2	/neighbor/adjacent/close to/variant of 鄰|邻[lin2]/
凉	Liang2;liang4;liang2	/the five Liang of the Sixteen Kingdoms, namely: Former Liang 前涼|前凉 (314-376), Later Liang 後涼|后凉 (386-403), Northern Liang 北涼|北凉 (398-439), Southern Liang 南涼|南凉[Nan2 Liang2] (397-414), Western Liang 西涼|西凉 (400-421)/cool/cold/to let sth cool down/slightly cold/cool/(neologism) (slang) to be done for/about to be obliterated/(of a place or a person) desolate/
痹	bi4	/paralysis/numbness/
殊	shu1	/different/unique/special/very/(classical) to behead/to die/to cut off/to separate/to surpass/
坛	tan2	/altar/platform; rostrum/(bound form) (sporting, literary etc) circles; world/earthen jar/
代	dai4	/to substitute/to act on behalf of others/to replace/generation/dynasty/age/period/(historical) era/(geological) eon/from generation to generation/generation after generation/
刘	liu2;Liu2	/surname Liu/(classical) a type of battle-ax/to kill/to slaughter/
浅	qian3;jian1	/sound of moving water/shallow/light (color)/
凹	ao1;wa1	/concave; depressed; sunken; indented; female (connector etc)/variant of 窪|洼[wa1]/(used in names)/
布	bu4	/variant of 布[bu4]/to announce/to spread/cloth/to declare/to announce/to spread/to make known/
葬	zang4	/old variant of 葬[zang4]/to bury (the dead)/to inter/
赠	zeng4	/to give as a present/to repel/to bestow an honorary title after death (old)/
帮	bang1	/old variant of 幫|帮[bang1]/old variant of 幫|帮[bang1]/to help/to assist/to support/for sb (i.e. as a help)/hired (as worker)/side (of pail, boat etc)/outer layer/upper (of a shoe)/group/gang/clique/party/secret society/
竞	jing4	/to compete/to contend/to struggle/
货	huo4	/goods/money/commodity/CL:個|个[ge4]/
持	chi2	/to hold/to grasp/to support/to maintain/to persevere/to manage/to run (i.e. administer)/to control/
富	fu4;Fu4	/surname Fu/rich/abundant/wealthy/
尼	ni2	/Buddhist nun/(often used in phonetic spellings)/
相	Xiang1;xiang4;xiang1	/surname Xiang/each other/one another/mutually/fret on the neck of a pipa 琵琶[pi2 pa5] (a fret on the soundboard is called a 品[pin3])/appearance/portrait/picture/government minister/(physics) phase/(literary) to appraise (esp. by scrutinizing physical features)/to read sb's fortune (by physiognomy, palmistry etc)/
车	ju1;Che1;che1	/surname Che/car/vehicle/CL:輛|辆[liang4]/machine/to shape with a lathe/Kangxi radical 159/war chariot (archaic)/rook (in Chinese chess)/rook (in chess)/
图	tu2	/diagram/picture/drawing/chart/map/CL:張|张[zhang1]/to plan/to scheme/to attempt/to pursue/to seek/
母	mu3	/mother/elderly female relative/origin/source/(of animals) female/
帅	shuai4;Shuai4	/surname Shuai/(bound form) commander-in-chief/(bound form) to lead; to command/handsome; graceful; dashing; elegant/(coll.) cool!; sweet!/(Chinese chess) general (on the red side, equivalent to a king in Western chess)/
扭	niu3	/to turn/to twist/to wring/to sprain/to swing one's hips/
尤	you2;You2	/surname You/outstanding/particularly, especially/a fault/to express discontentment against/
侄	zhi2	/variant of 姪|侄[zhi2]/variant of 姪|侄[zhi2]/brother's son; nephew/
鸽	ge1	/pigeon; dove/
歹	dai3	/bad/wicked/evil/Kangxi radical 78/
模	mu2;mo2	/to imitate/model/norm/pattern/mold/die/matrix/pattern/
蠢	chun3	/variant of 蠢[chun3]/stupid/stupid/sluggish/clumsy/to wiggle (of worms)/to move in a disorderly fashion/
绣	xiu4	/variant of 繡|绣[xiu4]/to embroider; embroidery/
犯	fan4	/to violate/to offend/to assault/criminal/crime/to make a mistake/recurrence (of mistake or sth bad)/
抵	di3	/to press against/to support/to prop up/to resist/to equal/to balance/to make up for/to mortgage/to arrive at/to clap (one's hands) lightly (expressing delight) (Taiwan pr. [zhi3] for this sense)/
奔	ben4;ben1	/to hurry/to rush/to run quickly/to elope/to go to/to head for/towards/Taiwan pr. [ben1]/variant of 奔[ben1]/variant of 奔[ben4]/variant of 奔[ben1]/variant of 奔[ben4]/
硬	ying4	/hard; stiff; solid/(fig.) strong; firm/resolutely; uncompromisingly/laboriously; with great difficulty/good (quality); able (person)/(of food) filling; substantial/
辆	liang4	/classifier for vehicles/
挚	Zhi4;zhi4	/surname Zhi/sincere/
婊	biao3	/prostitute/
昧	mei4	/to conceal/dark/
伍	wu3;Wu3	/surname Wu/squad of five soldiers/to associate with/five (banker's anti-fraud numeral)/
驶	shi3	/(of a vehicle, horse etc) to go fast; to speed/(of a vehicle) to run; to go/(of a boat) to sail/
顿	dun4	/to stop/to pause/to arrange/to lay out/to kowtow/to stamp (one's foot)/at once/classifier for meals, beatings, scoldings etc: time, bout, spell, meal/
趴	pa1	/to lie on one's stomach/to lean forward, resting one's upper body (on a desktop etc)/(Tw) percent/
咪	mi1	/sound for calling a cat/oboe-like musical instrument used in folk music of Gansu, Qinghai etc/(onom.) meow/kitty kitty!/Mimi (Western name)/tits (i.e. slang for breasts)/
蓬	peng2;Peng2	/surname Peng/fleabane (family Asteraceae)/disheveled/classifier for luxuriant plants, smoke, ashes, campfires: clump, puff/luxuriant/abundant/(onom.) booming sound of wind/overgrown/unkempt (of hair)/
椎	chui2;zhui1	/hammer; mallet (variant of 槌[chui2])/to hammer; to bludgeon (variant of 捶[chui2])/(bound form) vertebra/
朴	Piao2;po4;pu3	/surname Piao/Korean surname (Park, Pak, or Bak)/also pr. [Pu2]/Celtis sinensis var. japonica/plain and simple/Taiwan pr. [pu2]/
浓	nong2	/concentrated/dense/strong (smell etc)/
嚏	ti4	/sneeze/
陈	chen2;Chen2	/surname Chen/Chen (c. 1045 - 479 BC), a Zhou dynasty state/Chen (557-589), one of the Southern Dynasties 南朝[Nan2 Chao2]/to lay out; to exhibit; to display/to narrate; to state; to explain; to tell/old; stale/
碰	peng4	/variant of 碰[peng4]/to touch/to meet with/to bump/old variant of 碰[peng4]/
逼	bi1	/variant of 逼[bi1]/to compel/to pressure/to force (sb to do sth)/to compel/to press for/to extort/to press on towards/to press up to/to close in on/euphemistic variant of 屄[bi1]/(vulgar) to rattle on/to talk drivel/
亮	liang4	/bright; light/to shine; to flash/loud and clear/to show (one's passport etc); to make public (one's views etc)/
集	ji2	/to gather/to collect/collected works/classifier for sections of a TV series etc: episode/Jiji or Chichi Town in Nantou County 南投縣|南投县[Nan2 tou2 Xian4], central Taiwan/
丘	Qiu1;qiu1	/surname Qiu/mound/hillock/grave/classifier for fields/hillock; mound (variant of 丘[qiu1])/
衍	yan3	/to spread out/to develop/to overflow/to amplify/superfluous/
期	qi1	/variant of 期[qi1]/period/cycle/a period of time/phase/stage/classifier for issues of a periodical, courses of study/time/term/period/to hope/Taiwan pr. [qi2]/
齿	chi3	/tooth/CL:顆|颗[ke1]/
玛	ma3	/agate; cornelian/
尴	gan1	/used in 尷尬|尴尬[gan1 ga4]/
诗	shi1;Shi1	/abbr. for Shijing 詩經|诗经[Shi1 jing1], the Book of Songs/poem/CL:首[shou3]/poetry/verse/
差	chai1;ci1;cha1;cha4	/difference; discrepancy/(math.) difference (amount remaining after a subtraction)/(literary) a little; somewhat; slightly/different/wrong; mistaken/to fall short; to lack/not up to standard; inferior/Taiwan pr. [cha1]/to send (on an errand)/(archaic) person sent on such an errand/job; official post/used in 參差|参差[cen1 ci1]/
咳	ke2;hai1	/sound of sighing/(interjection expressing surprise, sorrow, regret, disappointment etc) oh/damn/wow/cough/
嗔	chen1	/to be angry at/to be displeased and annoyed/
婆	po2	/(bound form) grandmother/(bound form) matron/(bound form) mother-in-law/(slang) femme (in a lesbian relationship)/husband's mother/mother-in-law/grandma/
久	jiu3	/(long) time/(long) duration of time/for a very long time/
袍	pao2	/gown (lined)/
意	yi4;Yi4	/Italy; Italian (abbr. for 意大利[Yi4 da4 li4])/idea/meaning/thought/to think/wish/desire/intention/to expect/to anticipate/
沛	pei4	/copious/abundant/
岭	ling3;ling2	/used only in 岭巆|岭𫶕[ling2 ying2]/mountain range/mountain ridge/
责	ze2	/duty/responsibility/to reproach/to blame/
莲	lian2	/lotus/
姆	mu3	/woman who looks after small children/(old) female tutor/
享	xiang3	/to enjoy/to benefit/to have the use of/old variant of 享[xiang3]/
伙	huo3	/meals (abbr. for 伙食[huo3 shi2])/variant of 夥|伙[huo3]/companion/partner/group/classifier for groups of people/to combine/together/
归	gui1;Gui1	/surname Gui/to return/to go back to/to give back to/(of a responsibility) to be taken care of by/to belong to/to gather together/(used between two identical verbs) despite/to marry (of a woman) (old)/division on the abacus with a one-digit divisor/
俊	zun4;jun4	/old variant of 俊[jun4]/smart/eminent/handsome/talented/(dialectal pronunciation of 俊[jun4])/cool/neat/variant of 俊[jun4]/
涮	shuan4	/to rinse/to trick/to fool sb/to cook by dipping finely sliced ingredients briefly in boiling water or soup (generally done at the dining table)/
者	zhe3	/(after a verb or adjective) one who (is) .../(after a noun) person involved in .../-er/-ist/(used after a number or 後|后[hou4] or 前[qian2] to refer to sth mentioned previously)/(used after a term, to mark a pause before defining the term)/(old) (used at the end of a command)/(old) this/
医	yi1	/medical/medicine/doctor/to cure/to treat/
余	yu2;Yu2	/surname Yu/(literary) I; me/variant of 餘|余[yu2]/extra/surplus/remaining/remainder after division/(following numerical value) or more/in excess of (some number)/residue (math.)/after/I/me/
炎	yan2	/flame/inflammation/-itis/scorching/
传	chuan2;zhuan4	/to pass on/to spread/to transmit/to infect/to transfer/to circulate/to conduct (electricity)/biography/historical narrative/commentaries/relay station/
联	lian2	/(bound form) to ally oneself with; to unite; to combine; to join/(bound form) (poetry) antithetical couplet/
妙	miao4	/clever/wonderful/variant of 妙[miao4]/
瑜	yu2	/excellence/luster of gems/
尿	niao4;sui1	/to urinate/urine/CL:泡[pao1]/(coll.) urine/to pee/
产	chan3	/to give birth/to reproduce/to produce/product/resource/estate/property/
伯	bo2;ba4;bai3	/variant of 霸[ba4]/one hundred (old)/father's elder brother/senior/paternal elder uncle/eldest of brothers/respectful form of address/Count, third of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]/father's elder brother/uncle/
疲	pi2	/weary/
鱼	yu2;Yu2	/surname Yu/fish/CL:條|条[tiao2],尾[wei3]/
弟	ti4;di4	/younger brother/junior male/I (modest word in letter)/variant of 悌[ti4]/younger brother/CL:個|个[ge4],位[wei4]/
堡	bu3;bao3;pu4	/an earthwork/castle/position of defense/stronghold/used in place names, often as phonetic bao for "burg" or "bad"/village (used in place names)/variant of 鋪|铺[pu4]/used in place names/
却	que4	/old variant of 卻|却[que4]/but/yet/however/while/to go back/to decline/to retreat/nevertheless/even though/
地	de5;di4	/-ly/structural particle: used before a verb or adjective, linking it to preceding modifying adverbial adjunct/earth/ground/field/place/land/CL:片[pian4]/
诬	wu1	/to accuse falsely/
粑	ba1	/a round flat cake (dialect)/
髦	mao2	/bang (hair)/fashionable/mane/
铸	zhu4	/to cast or found metals/
小	xiao3	/small/tiny/few/young/very small/very few/very minor/
